Resources Remaining,People Saved,Turns Survived,WinLose,Reason
21.544960309896133,1,27,lose,Infection
21.544960309896133,1,27,lose,Infection
11.604441255484792,1,37,lose,Infection
5.323547851222438,2,40,win,Survived
4.3678289026374895,2,40,win,Survived
5.591181623863319,3,37,lose,Infection
9.638463235745581,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
9.638463235745581,1,40,win,Survived
17.89489931403477,1,30,lose,Infection
9.482342873049232,2,36,lose,Infection
10.908174780155704,1,38,lose,Infection
16.821205355192685,1,31,lose,Infection
7.403329336496599,2,40,win,Survived
9.638463235745581,1,40,win,Survived
13.133138587013118,1,35,lose,Infection
22.920170542442694,1,26,lose,Infection
20.252262691302366,1,28,lose,Infection
6.898556881735468,3,40,win,Survived
8.877086944982262,2,36,lose,Infection
26.54938006806762,2,28,lose,Infection
12.345150271792331,1,36,lose,Infection
9.59919380653702,2,39,lose,Infection
15.608174780155705,1,38,lose,Infection
12.686307928450988,1,40,win,Survived
10.908174780155704,1,38,lose,Infection
6.488386417137808,2,40,win,Survived
15.811933033881123,1,32,lose,Infection
0.8718949143632151,4,39,lose,Starvation
19.037126929824225,1,29,lose,Infection
20.252262691302366,1,28,lose,Infection
20.252262691302366,1,28,lose,Infection
21.544960309896133,1,27,lose,Infection
14.863217051848256,1,33,lose,Infection
16.821205355192685,1,31,lose,Infection
12.345150271792331,1,36,lose,Infection
16.821205355192685,1,31,lose,Infection
9.638463235745581,1,40,win,Survived
20.16975007734957,2,27,lose,Infection
4.646626492167541,2,39,lose,Infection
6.383289866372237,2,36,lose,Infection
9.638463235745581,1,40,win,Survived
20.252262691302366,1,28,lose,Infection
6.488386417137808,2,40,win,Survived
21.544960309896133,1,27,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
10.903751313107435,2,40,win,Survived
16.61644091478671,2,28,lose,Infection
12.345150271792331,1,36,lose,Infection
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
20.252262691302366,1,28,lose,Infection
4.350033311816421,2,39,lose,Infection
21.544960309896133,1,27,lose,Infection
5.686517022896695,2,40,win,Survived
14.802660712569562,2,32,lose,Infection
9.638463235745581,1,40,win,Survived
13.97142402873736,1,34,lose,Infection
6.488386417137808,2,40,win,Survived
7.343126320889326,2,38,lose,Infection
6.435623611245693,2,38,lose,Infection
13.133138587013118,1,35,lose,Infection
10.128866250757135,2,36,lose,Infection
9.638463235745581,1,40,win,Survived
19.037126929824225,1,29,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
8.990907126126508,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
20.252262691302366,1,28,lose,Infection
22.920170542442694,1,26,lose,Infection
4.983746924548664,2,40,win,Survived
14.622468005012307,2,29,lose,Infection
13.54220803574558,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
11.557161956571544,2,36,lose,Infection
21.544960309896133,1,27,lose,Infection
19.037126929824225,1,29,lose,Infection
8.949866219169005,2,38,lose,Infection
3.909631840271687,3,37,lose,Infection
15.811933033881123,1,32,lose,Infection
5.323547851222438,2,40,win,Survived
10.253684293346362,1,39,lose,Infection
12.345150271792331,1,36,lose,Infection
20.252262691302366,1,28,lose,Infection
19.037126929824225,1,29,lose,Infection
12.345150271792331,1,36,lose,Infection
17.640944140737364,1,34,lose,Infection
9.638463235745581,1,40,win,Survived
2.832731569132531,3,40,win,Survived
18.959565072708596,2,28,lose,Infection
13.791383235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
19.037126929824225,1,29,lose,Infection
16.821205355192685,1,31,lose,Infection
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
20.252262691302366,1,28,lose,Infection
17.89489931403477,1,30,lose,Infection
19.037126929824225,1,29,lose,Infection
4.66563541872641,2,40,win,Survived
12.111828902637487,2,40,win,Survived
9.638463235745581,1,40,win,Survived
5.66334877789621,2,39,lose,Infection
12.345150271792331,1,36,lose,Infection
1.752244070880141,3,40,win,Survived
10.211908304826617,2,38,lose,Infection
3.8280293143984507,2,40,win,Survived
4.089031313107436,2,40,win,Survived
11.604441255484792,1,37,lose,Infection
4.089031313107436,2,40,win,Survived
9.638463235745581,1,40,win,Survived
13.133138587013118,1,35,lose,Infection
12.345150271792331,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
13.133138587013118,1,35,lose,Infection
11.604441255484792,1,37,lose,Infection
10.253684293346362,1,39,lose,Infection
10.644220869696634,2,32,lose,Infection
17.89489931403477,1,30,lose,Infection
4.3678289026374895,2,40,win,Survived
7.283412869223281,2,36,lose,Infection
10.046499485041037,2,34,lose,Infection
15.811933033881123,1,32,lose,Infection
19.037126929824225,1,29,lose,Infection
15.811933033881123,1,32,lose,Infection
10.908174780155704,1,38,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
20.252262691302366,1,28,lose,Infection
17.89489931403477,1,30,lose,Infection
13.133138587013118,1,35,lose,Infection
20.252262691302366,1,28,lose,Infection
5.323547851222438,2,40,win,Survived
15.811933033881123,1,32,lose,Infection
9.638463235745581,1,40,win,Survived
19.037126929824225,1,29,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
14.863217051848256,1,33,lose,Infection
9.638463235745581,1,40,win,Survived
3.068467437609888,3,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
6.488386417137808,2,40,win,Survived
9.638463235745581,1,40,win,Survived
5.686517022896695,2,40,win,Survived
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
7.403329336496599,2,40,win,Survived
7.9081017912577325,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
19.037126929824225,1,29,lose,Infection
5.323547851222438,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
7.249554028405614,3,36,lose,Infection
12.345150271792331,1,36,lose,Infection
19.037126929824225,1,29,lose,Infection
19.037126929824225,1,29,lose,Infection
11.604441255484792,1,37,lose,Infection
15.652101791257731,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
16.550371318708773,1,40,win,Survived
5.176093746926914,4,39,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
14.33846323574558,1,40,win,Survived
16.821205355192685,1,31,lose,Infection
12.88085120670878,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
19.964853033881127,1,32,lose,Infection
17.89489931403477,1,30,lose,Infection
10.908174780155704,1,38,lose,Infection
8.30567032562085,3,37,lose,Infection
5.274167102131846,3,40,win,Survived
7.9081017912577325,2,40,win,Survived
4.9375181381659825,3,40,win,Survived
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
19.037126929824225,1,29,lose,Infection
17.89489931403477,1,30,lose,Infection
12.345150271792331,1,36,lose,Infection
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
14.863217051848256,1,33,lose,Infection
19.037126929824225,1,29,lose,Infection
9.398304123577383,3,40,win,Survived
12.169954271991612,1,40,win,Survived
3.8280293143984507,2,40,win,Survived
19.037126929824225,1,29,lose,Infection
11.557161956571544,2,36,lose,Infection
6.074234092639651,2,40,win,Survived
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
7.78000920121578,2,36,lose,Infection
11.604441255484792,1,37,lose,Infection
20.252262691302366,1,28,lose,Infection
19.037126929824225,1,29,lose,Infection
20.252262691302366,1,28,lose,Infection
21.544960309896133,1,27,lose,Infection
5.686517022896695,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
12.345150271792331,1,36,lose,Infection
12.345150271792331,1,36,lose,Infection
14.150562751118905,1,38,lose,Infection
20.252262691302366,1,28,lose,Infection
17.74938006806762,2,28,lose,Infection
20.252262691302366,1,28,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
13.133138587013118,1,35,lose,Infection
9.638463235745581,1,40,win,Survived
9.476872804388666,3,37,lose,Infection
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
16.821205355192685,1,31,lose,Infection
17.89489931403477,1,30,lose,Infection
21.544960309896133,1,27,lose,Infection
14.33846323574558,1,40,win,Survived
12.244760941437542,2,34,lose,Infection
13.914501069815389,2,33,lose,Infection
19.037126929824225,1,29,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
14.953684293346361,1,39,lose,Infection
10.253684293346362,1,39,lose,Infection
5.323547851222438,2,40,win,Survived
9.023242178144798,2,40,win,Survived
4.9375181381659825,3,40,win,Survived
8.447290549752578,2,40,win,Survived
19.037126929824225,1,29,lose,Infection
15.811933033881123,1,32,lose,Infection
7.403329336496599,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
8.913402300666279,2,37,lose,Infection
9.405233560463948,2,34,lose,Infection
9.638463235745581,1,40,win,Survived
17.89489931403477,1,30,lose,Infection
6.721749342142368,2,40,win,Survived
13.133138587013118,1,35,lose,Infection
8.447290549752578,2,40,win,Survived
15.811933033881123,1,32,lose,Infection
11.604441255484792,1,37,lose,Infection
7.403329336496599,2,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
12.294853145288876,2,35,lose,Infection
10.253684293346362,1,39,lose,Infection
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
19.037126929824225,1,29,lose,Infection
16.821205355192685,1,31,lose,Infection
15.811933033881123,1,32,lose,Infection
20.252262691302366,1,28,lose,Infection
13.133138587013118,1,35,lose,Infection
12.345150271792331,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
16.821205355192685,1,31,lose,Infection
16.821205355192685,1,31,lose,Infection
6.265417459961519,3,36,lose,Infection
10.253684293346362,1,39,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
12.503437246888664,1,40,win,Survived
9.023242178144798,2,40,win,Survived
9.638463235745581,1,40,win,Survived
15.587538242755535,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
7.78000920121578,2,36,lose,Infection
20.252262691302366,1,28,lose,Infection
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
4.983746924548664,2,40,win,Survived
7.403329336496599,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
17.89489931403477,1,30,lose,Infection
19.037126929824225,1,29,lose,Infection
10.17030252178296,2,37,lose,Infection
19.037126929824225,1,29,lose,Infection
8.877086944982262,2,36,lose,Infection
15.794499177072332,1,36,lose,Infection
10.908174780155704,1,38,lose,Infection
10.819470767854211,2,36,lose,Infection
8.986479308247423,2,39,lose,Infection
10.908174780155704,1,38,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
16.821205355192685,1,31,lose,Infection
6.074234092639651,2,40,win,Survived
17.89489931403477,1,30,lose,Infection
20.252262691302366,1,28,lose,Infection
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
17.89489931403477,1,30,lose,Infection
6.488386417137808,2,40,win,Survived
13.08781214102558,1,40,win,Survived
8.913402300666279,2,37,lose,Infection
12.345150271792331,1,36,lose,Infection
10.908174780155704,1,38,lose,Infection
19.037126929824225,1,29,lose,Infection
6.074234092639651,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
5.323547851222438,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
18.389424028737363,1,34,lose,Infection
9.638463235745581,1,40,win,Survived
9.56008437047598,2,38,lose,Infection
17.89489931403477,1,30,lose,Infection
17.89489931403477,1,30,lose,Infection
1.975179080763184,4,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
13.97142402873736,1,34,lose,Infection
19.037126929824225,1,29,lose,Infection
14.863217051848256,1,33,lose,Infection
7.9081017912577325,2,40,win,Survived
15.811933033881123,1,32,lose,Infection
9.638463235745581,1,40,win,Survived
2.832731569132531,3,40,win,Survived
13.97142402873736,1,34,lose,Infection
9.638463235745581,1,40,win,Survived
13.05732836921578,2,36,lose,Infection
9.638463235745581,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
5.323547851222438,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
10.863732239177251,2,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
13.133138587013118,1,35,lose,Infection
20.252262691302366,1,28,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
5.323547851222438,2,40,win,Survived
9.638463235745581,1,40,win,Survived
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
4.347523912904155,3,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
3.77489033966523,3,40,win,Survived
10.908174780155704,1,38,lose,Infection
10.253684293346362,1,39,lose,Infection
9.638463235745581,1,40,win,Survived
9.023242178144798,2,40,win,Survived
9.638463235745581,1,40,win,Survived
6.8744161301942635,2,38,lose,Infection
15.811933033881123,1,32,lose,Infection
6.428200730708049,3,40,win,Survived
13.307983347745578,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
13.46563541872641,2,40,win,Survived
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
19.037126929824225,1,29,lose,Infection
16.821205355192685,1,31,lose,Infection
7.9081017912577325,2,40,win,Survived
12.686307928450988,1,40,win,Survived
9.638463235745581,1,40,win,Survived
4.60086917420012,3,40,win,Survived
13.133138587013118,1,35,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
15.811933033881123,1,32,lose,Infection
9.638463235745581,1,40,win,Survived
20.252262691302366,1,28,lose,Infection
6.074234092639651,2,40,win,Survived
8.447290549752578,2,40,win,Survived
20.252262691302366,1,28,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.17030252178296,2,37,lose,Infection
12.345150271792331,1,36,lose,Infection
13.97142402873736,1,34,lose,Infection
10.117698406605966,2,40,win,Survived
13.97142402873736,1,34,lose,Infection
11.875288715372573,1,40,win,Survived
12.503437246888664,1,40,win,Survived
14.652285948190203,1,37,lose,Infection
10.253684293346362,1,39,lose,Infection
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
16.821205355192685,1,31,lose,Infection
9.638463235745581,1,40,win,Survived
5.686517022896695,2,40,win,Survived
14.218049336496598,2,40,win,Survived
7.9081017912577325,2,40,win,Survived
12.503437246888664,1,40,win,Survived
3.5175114528698725,3,40,win,Survived
21.04476094143754,2,34,lose,Infection
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
6.488386417137808,2,40,win,Survived
9.023242178144798,2,40,win,Survived
7.403329336496599,2,40,win,Survived
9.638463235745581,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
6.049486194570952,2,39,lose,Infection
19.56321705184826,1,33,lose,Infection
5.633769404549925,3,40,win,Survived
7.871338921360357,3,40,win,Survived
11.604441255484792,1,37,lose,Infection
7.9081017912577325,2,40,win,Survived
13.384909368983164,2,37,lose,Infection
11.604441255484792,1,37,lose,Infection
10.17030252178296,2,37,lose,Infection
9.638463235745581,1,40,win,Survived
4.983746924548664,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
12.345150271792331,1,36,lose,Infection
16.821205355192685,1,31,lose,Infection
5.22524440441017,3,40,win,Survived
14.863217051848256,1,33,lose,Infection
13.133138587013118,1,35,lose,Infection
16.821205355192685,1,31,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.863732239177251,2,37,lose,Infection
9.638463235745581,1,40,win,Survived
13.97142402873736,1,34,lose,Infection
12.345150271792331,1,36,lose,Infection
16.821205355192685,1,31,lose,Infection
10.908174780155704,1,38,lose,Infection
12.345150271792331,1,36,lose,Infection
14.863217051848256,1,33,lose,Infection
11.604441255484792,1,37,lose,Infection
11.604441255484792,1,37,lose,Infection
13.133138587013118,1,35,lose,Infection
15.811933033881123,1,32,lose,Infection
19.037126929824225,1,29,lose,Infection
15.811933033881123,1,32,lose,Infection
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
16.821205355192685,1,31,lose,Infection
12.345150271792331,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
13.159242178144797,2,40,win,Survived
9.638463235745581,1,40,win,Survived
7.403329336496599,2,40,win,Survived
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
11.39314868016236,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
13.133138587013118,1,35,lose,Infection
15.110030522872577,2,40,win,Survived
6.782901433870538,3,37,lose,Infection
10.536090160200382,2,37,lose,Infection
5.607579360830428,3,40,win,Survived
9.638463235745581,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
9.638463235745581,1,40,win,Survived
14.150562751118905,1,38,lose,Infection
13.97142402873736,1,34,lose,Infection
16.821205355192685,1,31,lose,Infection
9.638463235745581,1,40,win,Survived
12.331538806220081,1,40,win,Survived
14.05646323574558,1,40,win,Survived
7.403329336496599,2,40,win,Survived
4.983746924548664,2,40,win,Survived
11.604441255484792,1,37,lose,Infection
15.811933033881123,1,32,lose,Infection
8.986479308247423,2,39,lose,Infection
8.877086944982262,2,36,lose,Infection
14.863217051848256,1,33,lose,Infection
10.17030252178296,2,37,lose,Infection
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.56008437047598,2,38,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
6.461951162382607,2,39,lose,Infection
9.638463235745581,1,40,win,Survived
9.121440957499694,2,40,win,Survived
7.403329336496599,2,40,win,Survived
13.307983347745578,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
15.056083616993526,2,39,lose,Infection
10.17030252178296,2,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
17.569070669815392,2,33,lose,Infection
17.89489931403477,1,30,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
10.253684293346362,1,39,lose,Infection
6.930776400124477,2,40,win,Survived
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
16.821205355192685,1,31,lose,Infection
15.921809609816846,1,40,win,Survived
13.133138587013118,1,35,lose,Infection
7.843794024586326,2,38,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
16.821205355192685,1,31,lose,Infection
10.908174780155704,1,38,lose,Infection
7.403329336496599,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.56008437047598,2,38,lose,Infection
10.211908304826617,2,38,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
13.97142402873736,1,34,lose,Infection
11.557161956571544,2,36,lose,Infection
2.4316278023820246,4,40,win,Survived
9.023242178144798,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
9.638463235745581,1,40,win,Survived
8.447290549752578,2,40,win,Survived
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.023242178144798,2,40,win,Survived
15.811933033881123,1,32,lose,Infection
11.11846634200141,2,40,win,Survived
10.908174780155704,1,38,lose,Infection
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
14.05646323574558,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
12.169954271991612,1,40,win,Survived
12.686307928450988,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
13.54220803574558,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
9.638463235745581,1,40,win,Survived
13.97142402873736,1,34,lose,Infection
15.811933033881123,1,32,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
16.76315027179233,1,36,lose,Infection
12.345150271792331,1,36,lose,Infection
10.908174780155704,1,38,lose,Infection
12.345150271792331,1,36,lose,Infection
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
13.791383235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
7.403329336496599,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
6.488386417137808,2,40,win,Survived
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
14.863217051848256,1,33,lose,Infection
4.983746924548664,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
14.863217051848256,1,33,lose,Infection
19.016137051848258,1,33,lose,Infection
9.638463235745581,1,40,win,Survived
10.863732239177251,2,37,lose,Infection
11.604441255484792,1,37,lose,Infection
12.345150271792331,1,36,lose,Infection
15.811933033881123,1,32,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
16.821205355192685,1,31,lose,Infection
7.81183651158439,2,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
7.403329336496599,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
13.791383235745581,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
13.97142402873736,1,34,lose,Infection
12.345150271792331,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
10.863732239177251,2,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
4.579480836096917,3,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
7.9081017912577325,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.023242178144798,2,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
14.33846323574558,1,40,win,Survived
10.046499485041037,2,34,lose,Infection
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
19.016137051848258,1,33,lose,Infection
10.211908304826617,2,38,lose,Infection
9.638463235745581,1,40,win,Survived
10.863732239177251,2,37,lose,Infection
6.898556881735468,3,40,win,Survived
6.930776400124477,2,40,win,Survived
7.403329336496599,2,40,win,Survived
13.133138587013118,1,35,lose,Infection
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
6.488386417137808,2,40,win,Survived
10.253684293346362,1,39,lose,Infection
6.930776400124477,2,40,win,Survived
6.074234092639651,2,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
6.930776400124477,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.908174780155704,1,38,lose,Infection
10.253684293346362,1,39,lose,Infection
6.930776400124477,2,40,win,Survived
9.638463235745581,1,40,win,Survived
12.927730000124477,2,40,win,Survived
15.811933033881123,1,32,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
8.949866219169005,2,38,lose,Infection
8.447290549752578,2,40,win,Survived
9.59919380653702,2,39,lose,Infection
9.638463235745581,1,40,win,Survived
9.023242178144798,2,40,win,Survived
9.638463235745581,1,40,win,Survived
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.908174780155704,1,38,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
14.863217051848256,1,33,lose,Infection
13.54220803574558,1,40,win,Survived
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
10.253684293346362,1,39,lose,Infection
11.604441255484792,1,37,lose,Infection
8.447290549752578,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
9.638463235745581,1,40,win,Survived
7.9081017912577325,2,40,win,Survived
9.023242178144798,2,40,win,Survived
9.638463235745581,1,40,win,Survived
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
16.821205355192685,1,31,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
