59.0112,1,26,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
47.0112,1,32,lose,Infection,,,,,,,,,,
49.0112,2,30,lose,Infection,,,,,,,,,,
45.0112,2,32,lose,Infection,,,,,,,,,,
8.011200000000002,2,40,win,Survived,,,,,,,,,,
75.0112,1,18,lose,Infection,,,,,,,,,,
37.0112,1,37,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
63.511872,1,26,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
54.852544,2,28,lose,Infection,,,,,,,,,,
51.0112,2,29,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
53.0112,1,29,lose,Infection,,,,,,,,,,
39.0112,2,33,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
67.42818432,1,26,lose,Infection,,,,,,,,,,
30.391872000000006,2,37,lose,Infection,,,,,,,,,,
79.0112,1,16,lose,Infection,,,,,,,,,,
35.0112,3,28,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
47.0112,1,32,lose,Infection,,,,,,,,,,
32.0112,2,33,lose,Infection,,,,,,,,,,
35.511872,1,40,win,Survived,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
46.0112,3,30,lose,Infection,,,,,,,,,,
12.011200000000002,2,40,win,Survived,,,,,,,,,,
27.011200000000002,2,40,win,Survived,,,,,,,,,,
51.0112,1,30,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
51.0112,1,30,lose,Infection,,,,,,,,,,
17.011200000000002,3,40,win,Survived,,,,,,,,,,
18.011200000000002,2,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
79.0112,1,16,lose,Infection,,,,,,,,,,
35.0112,2,37,lose,Infection,,,,,,,,,,
35.0112,1,38,lose,Infection,,,,,,,,,,
31.011200000000002,2,39,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
15.052543999999997,2,40,win,Survived,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
72.0112,2,19,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
48.0112,2,26,lose,Infection,,,,,,,,,,
75.0112,1,18,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
58.911872,1,28,lose,Infection,,,,,,,,,,
0.01120000000000232,3,37,lose,Starvation,,,,,,,,,,
61.151872,1,27,lose,Infection,,,,,,,,,,
49.0112,3,27,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
20.011200000000002,2,37,lose,Infection,,,,,,,,,,
49.0112,1,31,lose,Infection,,,,,,,,,,
37.0112,1,37,lose,Infection,,,,,,,,,,
27.011200000000002,2,40,win,Survived,,,,,,,,,,
42.551872,1,36,lose,Infection,,,,,,,,,,
74.0112,2,18,lose,Infection,,,,,,,,,,
26.011200000000002,2,40,win,Survived,,,,,,,,,,
59.0112,2,24,lose,Infection,,,,,,,,,,
19.011200000000002,2,39,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
65.0112,2,21,lose,Infection,,,,,,,,,,
63.0112,1,24,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
10.511871999999997,3,40,win,Survived,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
76.0112,2,17,lose,Infection,,,,,,,,,,
49.751872000000006,2,29,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
16.011200000000002,2,40,win,Survived,,,,,,,,,,
8.011200000000002,2,40,win,Survived,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
63.631872,1,26,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
38.06498432,1,40,win,Survived,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
30.011200000000002,4,33,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
49.0112,2,30,lose,Infection,,,,,,,,,,
14.011200000000002,2,40,win,Survived,,,,,,,,,,
33.0112,1,39,lose,Infection,,,,,,,,,,
41.0112,1,35,lose,Infection,,,,,,,,,,
43.0112,1,34,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
4.011200000000002,3,40,win,Survived,,,,,,,,,,
57.511872,1,29,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
35.0112,1,38,lose,Infection,,,,,,,,,,
52.0112,2,29,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
75.0112,1,18,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
51.0112,1,30,lose,Infection,,,,,,,,,,
49.0112,2,28,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
23.011200000000002,2,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
25.011200000000002,2,39,lose,Infection,,,,,,,,,,
75.0112,1,18,lose,Infection,,,,,,,,,,
0,5,36,lose,Starvation,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
24.011200000000002,2,40,win,Survived,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
11.011200000000002,3,39,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
22.011200000000002,2,40,win,Survived,,,,,,,,,,
53.0112,1,29,lose,Infection,,,,,,,,,,
75.0112,1,18,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
41.711872,1,36,lose,Infection,,,,,,,,,,
29.011200000000002,2,36,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
10.011200000000002,3,38,lose,Infection,,,,,,,,,,
14.011200000000002,3,40,win,Survived,,,,,,,,,,
11.011200000000002,4,37,lose,Infection,,,,,,,,,,
30.011200000000002,3,30,lose,Infection,,,,,,,,,,
58.0112,2,26,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
38.0112,2,33,lose,Infection,,,,,,,,,,
64.0112,2,23,lose,Infection,,,,,,,,,,
53.0112,1,29,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
66.16978432,1,27,lose,Infection,,,,,,,,,,
56.511872,2,29,lose,Infection,,,,,,,,,,
75.0112,1,18,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
51.0112,1,30,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
8.011200000000002,2,40,win,Survived,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
37.0112,4,31,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
32.0112,2,33,lose,Infection,,,,,,,,,,
44.0112,2,29,lose,Infection,,,,,,,,,,
61.151872,1,27,lose,Infection,,,,,,,,,,
52.0112,2,29,lose,Infection,,,,,,,,,,
2.0112000000000023,4,39,lose,Infection,,,,,,,,,,
16.652544000000006,2,40,win,Survived,,,,,,,,,,
23.610849280000004,3,40,win,Survived,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
12.011200000000002,3,40,win,Survived,,,,,,,,,,
43.0112,1,34,lose,Infection,,,,,,,,,,
69.0112,2,20,lose,Infection,,,,,,,,,,
55.0112,2,27,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
34.0112,2,38,lose,Infection,,,,,,,,,,
4.011200000000002,4,38,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
53.0112,2,28,lose,Infection,,,,,,,,,,
13.011200000000002,2,40,win,Survived,,,,,,,,,,
38.191872000000004,2,37,lose,Infection,,,,,,,,,,
58.0112,3,23,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
33.0112,2,38,lose,Infection,,,,,,,,,,
51.0112,1,30,lose,Infection,,,,,,,,,,
43.0112,1,34,lose,Infection,,,,,,,,,,
29.011200000000002,2,40,win,Survived,,,,,,,,,,
45.0112,1,33,lose,Infection,,,,,,,,,,
77.0112,1,17,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
14.011200000000002,2,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
0.01120000000000232,4,37,lose,Starvation,,,,,,,,,,
44.0112,2,30,lose,Infection,,,,,,,,,,
50.0112,2,27,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
53.0112,2,28,lose,Infection,,,,,,,,,,
26.011200000000002,2,40,win,Survived,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
61.631872,2,26,lose,Infection,,,,,,,,,,
53.0112,3,27,lose,Infection,,,,,,,,,,
49.0112,3,26,lose,Infection,,,,,,,,,,
28.011200000000002,3,32,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
14.011200000000002,2,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
44.431872000000006,2,34,lose,Infection,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
7.011200000000002,3,39,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
57.151872,2,28,lose,Infection,,,,,,,,,,
26.011200000000002,2,35,lose,Infection,,,,,,,,,,
63.0112,1,24,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
51.0112,1,30,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
54.0112,2,28,lose,Infection,,,,,,,,,,
42.191872000000004,1,36,lose,Infection,,,,,,,,,,
8.011200000000002,3,37,lose,Infection,,,,,,,,,,
63.0112,1,24,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
53.0112,2,27,lose,Infection,,,,,,,,,,
37.0112,1,37,lose,Infection,,,,,,,,,,
11.011200000000002,3,40,win,Survived,,,,,,,,,,
41.0112,1,35,lose,Infection,,,,,,,,,,
63.0112,1,24,lose,Infection,,,,,,,,,,
60.631872,2,27,lose,Infection,,,,,,,,,,
54.0112,2,28,lose,Infection,,,,,,,,,,
21.011200000000002,3,36,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
58.911872,2,27,lose,Infection,,,,,,,,,,
53.151872,1,31,lose,Infection,,,,,,,,,,
41.03187200000001,1,37,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
34.68658432000001,2,39,lose,Infection,,,,,,,,,,
35.03187200000001,1,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
18.011200000000002,2,40,win,Survived,,,,,,,,,,
54.0112,2,28,lose,Infection,,,,,,,,,,
29.011200000000002,2,37,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
43.0112,2,31,lose,Infection,,,,,,,,,,
40.0112,3,29,lose,Infection,,,,,,,,,,
46.566584320000004,1,36,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
67.391872,1,24,lose,Infection,,,,,,,,,,
38.0112,2,36,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
27.011200000000002,2,40,win,Survived,,,,,,,,,,
27.011200000000002,2,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
41.0112,1,35,lose,Infection,,,,,,,,,,
52.0112,2,29,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
59.271872,1,28,lose,Infection,,,,,,,,,,
54.0112,2,28,lose,Infection,,,,,,,,,,
2.0112000000000023,3,40,win,Survived,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
28.011200000000002,2,40,win,Survived,,,,,,,,,,
46.46261137920001,2,37,lose,Infection,,,,,,,,,,
46.0112,2,29,lose,Infection,,,,,,,,,,
61.511872,1,27,lose,Infection,,,,,,,,,,
56.0112,2,27,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
73.0112,1,19,lose,Infection,,,,,,,,,,
14.011200000000002,3,37,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
17.011200000000002,2,40,win,Survived,,,,,,,,,,
47.0112,1,32,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
35.151872,1,40,win,Survived,,,,,,,,,,
43.0112,1,34,lose,Infection,,,,,,,,,,
29.011200000000002,2,40,win,Survived,,,,,,,,,,
32.991872,1,40,win,Survived,,,,,,,,,,
51.0112,2,27,lose,Infection,,,,,,,,,,
54.0112,2,28,lose,Infection,,,,,,,,,,
47.03187200000001,1,34,lose,Infection,,,,,,,,,,
15.011200000000002,2,40,win,Survived,,,,,,,,,,
47.0112,2,30,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
41.0112,3,32,lose,Infection,,,,,,,,,,
23.011200000000002,2,40,win,Survived,,,,,,,,,,
9.011200000000002,2,40,win,Survived,,,,,,,,,,
0,5,39,lose,Starvation,,,,,,,,,,
25.011200000000002,2,36,lose,Infection,,,,,,,,,,
25.011200000000002,2,36,lose,Infection,,,,,,,,,,
41.0112,3,32,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
33.0112,3,34,lose,Infection,,,,,,,,,,
42.0112,3,28,lose,Infection,,,,,,,,,,
51.0112,1,30,lose,Infection,,,,,,,,,,
44.0112,2,29,lose,Infection,,,,,,,,,,
45.0112,1,33,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
38.0112,2,33,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
53.0112,1,29,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
51.0112,2,29,lose,Infection,,,,,,,,,,
45.0112,3,31,lose,Infection,,,,,,,,,,
22.011200000000002,2,37,lose,Infection,,,,,,,,,,
63.0112,1,24,lose,Infection,,,,,,,,,,
17.011200000000002,2,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
10.011200000000002,3,38,lose,Infection,,,,,,,,,,
35.03187200000001,1,40,win,Survived,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
32.0112,2,33,lose,Infection,,,,,,,,,,
15.011200000000002,3,37,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
57.151872,1,29,lose,Infection,,,,,,,,,,
26.011200000000002,3,37,lose,Infection,,,,,,,,,,
38.206584320000005,1,40,win,Survived,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
62.0112,2,24,lose,Infection,,,,,,,,,,
45.0112,2,29,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
10.011200000000002,3,40,win,Survived,,,,,,,,,,
47.0112,1,32,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
10.011200000000002,5,40,win,Survived,,,,,,,,,,
53.0112,1,29,lose,Infection,,,,,,,,,,
63.0112,1,24,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
34.911872,1,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
17.052544000000005,2,40,win,Survived,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
22.011200000000002,2,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
57.0112,2,26,lose,Infection,,,,,,,,,,
14.011200000000002,2,40,win,Survived,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
34.911872,1,40,win,Survived,,,,,,,,,,
29.011200000000002,2,34,lose,Infection,,,,,,,,,,
61.0112,1,25,lose,Infection,,,,,,,,,,
17.011200000000002,2,40,win,Survived,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
52.0112,2,26,lose,Infection,,,,,,,,,,
2.0112000000000023,3,40,win,Survived,,,,,,,,,,
44.0112,2,29,lose,Infection,,,,,,,,,,
45.0112,2,30,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
27.011200000000002,2,40,win,Survived,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
25.011200000000002,2,38,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
23.551872000000003,2,40,win,Survived,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
42.911872,1,36,lose,Infection,,,,,,,,,,
66.0112,2,22,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
64.0112,2,23,lose,Infection,,,,,,,,,,
54.092544000000004,2,28,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
64.0112,2,23,lose,Infection,,,,,,,,,,
46.67187200000001,1,34,lose,Infection,,,,,,,,,,
22.011200000000002,2,37,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
37.0112,1,37,lose,Infection,,,,,,,,,,
30.011200000000002,2,36,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
56.0112,2,26,lose,Infection,,,,,,,,,,
33.0112,1,39,lose,Infection,,,,,,,,,,
52.43938432,1,33,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
37.271872,1,39,lose,Infection,,,,,,,,,,
53.0112,1,29,lose,Infection,,,,,,,,,,
37.0112,2,33,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
37.95938432,1,40,win,Survived,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
61.03187200000001,1,27,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
16.011200000000002,2,40,win,Survived,,,,,,,,,,
14.011200000000002,3,37,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
59.0112,2,24,lose,Infection,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
60.0112,2,24,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
55.0112,1,28,lose,Infection,,,,,,,,,,
56.0112,2,27,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
53.0112,2,26,lose,Infection,,,,,,,,,,
32.0112,2,36,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
38.0112,2,31,lose,Infection,,,,,,,,,,
46.0112,2,28,lose,Infection,,,,,,,,,,
0,3,39,lose,Starvation,,,,,,,,,,
35.0112,1,38,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
53.0112,1,29,lose,Infection,,,,,,,,,,
10.011200000000002,2,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
45.0112,2,31,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
46.0112,2,28,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
41.83218432000001,2,37,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
14.011200000000002,2,40,win,Survived,,,,,,,,,,
45.0112,2,29,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
27.011200000000002,2,40,win,Survived,,,,,,,,,,
64.0112,2,23,lose,Infection,,,,,,,,,,
31.011200000000002,2,33,lose,Infection,,,,,,,,,,
33.0112,1,39,lose,Infection,,,,,,,,,,
63.0112,1,24,lose,Infection,,,,,,,,,,
33.231872,1,40,win,Survived,,,,,,,,,,
45.0112,1,33,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
54.0112,2,28,lose,Infection,,,,,,,,,,
54.0112,2,26,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
49.0112,1,31,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
65.0112,1,23,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
39.0112,1,36,lose,Infection,,,,,,,,,,
12.011200000000002,4,37,lose,Infection,,,,,,,,,,
65.0112,2,22,lose,Infection,,,,,,,,,,
52.0112,2,27,lose,Infection,,,,,,,,,,
42.0112,3,32,lose,Infection,,,,,,,,,,
54.0112,2,28,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
53.0112,2,26,lose,Infection,,,,,,,,,,
36.071872,1,39,lose,Infection,,,,,,,,,,
64.0112,2,23,lose,Infection,,,,,,,,,,
37.911872,2,38,lose,Infection,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
45.0112,1,33,lose,Infection,,,,,,,,,,
35.0112,2,35,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
31.011200000000002,1,40,win,Survived,,,,,,,,,,
0,4,40,win,Survived,,,,,,,,,,
36.0112,2,33,lose,Infection,,,,,,,,,,
57.0112,1,27,lose,Infection,,,,,,,,,,
64.0112,2,23,lose,Infection,,,,,,,,,,
25.071872,2,40,win,Survived,,,,,,,,,,
43.0112,1,34,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
35.151872,1,40,win,Survived,,,,,,,,,,
27.58098432,3,40,win,Survived,,,,,,,,,,
20.011200000000002,2,40,win,Survived,,,,,,,,,,
34.151872,2,40,win,Survived,,,,,,,,,,
26.053784320000005,4,40,win,Survived,,,,,,,,,,
17.011200000000002,3,40,win,Survived,,,,,,,,,,
49.0112,1,31,lose,Infection,,,,,,,,,,
26.011200000000002,3,40,win,Survived,,,,,,,,,,
37.0112,4,30,lose,Infection,,,,,,,,,,
7.413216000000006,3,40,win,Survived,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
56.791872,1,29,lose,Infection,,,,,,,,,,
59.0112,1,26,lose,Infection,,,,,,,,,,
5.011200000000002,5,37,lose,Infection,,,,,,,,,,
27.011200000000002,3,40,win,Survived,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
63.0112,2,23,lose,Infection,,,,,,,,,,
40.0112,2,35,lose,Infection,,,,,,,,,,
69.0112,1,21,lose,Infection,,,,,,,,,,
35.0112,1,38,lose,Infection,,,,,,,,,,
15.892544000000001,2,40,win,Survived,,,,,,,,,,
18.433249280000002,2,40,win,Survived,,,,,,,,,,
1.0112000000000023,4,39,lose,Infection,,,,,,,,,,
71.0112,1,20,lose,Infection,,,,,,,,,,
27.011200000000002,2,40,win,Survived,,,,,,,,,,
67.0112,1,22,lose,Infection,,,,,,,,,,
35.0112,1,38,lose,Infection,,,,,,,,,,
43.0112,1,34,lose,Infection,,,,,,,,,,
56.0112,2,25,lose,Infection,,,,,,,,,,
62.0112,2,23,lose,Infection,,,,,,,,,,
49.0112,3,29,lose,Infection,,,,,,,,,,
